Name,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU1294,Bacteria, Firmicutes, Clostridia, Clostridiales, Tissierellaceae, Anaerococcus,
OTU1295,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU1296,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae,,
OTU1297,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Vaginalis
OTU1298,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1299,Bacteria, Firmicutes, Clostridia, Clostridiales, Tissierellaceae, Ph2,
OTU1300,Bacteria, Firmicutes, Clostridia, Clostridiales, Tissierellaceae, Finegoldia,
OTU1301,Bacteria, Firmicutes, Clostridia, Clostridiales, Tissierellaceae, Peptoniphilus,
OTU1302,Bacteria, Firmicutes, Clostridia, Clostridiales, Tissierellaceae, Anaerococcus,
OTU1303,Bacteria, Firmicutes, Clostridia, Clostridiales, Tissierellaceae, Peptoniphilus,
OTU1304,Bacteria, Firmicutes, Clostridia, Clostridiales, Veillonellaceae, Dialister,
OTU1305,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas,
OTU1306,Bacteria, Firmicutes, Clostridia, Clostridiales, Tissierellaceae, Peptoniphilus,
OTU1307,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas,
OTU1308,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1309,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae,,
OTU1310,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1311,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1312,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1313,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Weeksellaceae, Cloacibacterium,
OTU1314,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae,,
OTU1315,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Weeksellaceae, Cloacibacterium,
OTU1316,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1317,Bacteria, Actinobacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium,
OTU1318,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae, Proteus,
OTU1319,Bacteria, Firmicutes, Erysipelotrichi, Erysipelotrichales, Erysipelotrichaceae, Eubacterium, Biforme
OTU1320,Bacteria, Firmicutes, Clostridia, Clostridiales, Veillonellaceae, Dialister,
OTU1321,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU1322,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Dorea,
OTU1323,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Coprococcus, Eutactus
OTU1324,Bacteria, Actinobacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium, Bifidum
OTU1325,Bacteria, Actinobacteria, Coriobacteriia, Coriobacteriales, Coriobacteriaceae, Atopobium, Vaginae
OTU1326,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Parabacteroides,
OTU1327,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Mycobacteriaceae, Mycobacterium,
OTU1328,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU1329,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1330,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1331,Bacteria, Thermi, Deinococci, Deinococcales, Deinococcaceae, Deinococcus,
OTU1332,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Aquabacterium,
OTU1333,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU1334,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae,,
OTU1335,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Rikenellaceae,,
OTU1336,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1337,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
OTU1338,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Ruminococcus, Gnavus
OTU1339,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
OTU1340,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1341,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1342,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1343,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1344,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU1345,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1346,Bacteria, Actinobacteria, Coriobacteriia, Coriobacteriales, Coriobacteriaceae,,
OTU1347,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1348,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1349,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1350,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Aquabacterium,
OTU1351,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1352,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
OTU1353,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1354,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Rc4-4,
OTU1355,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Reuteri
OTU1356,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1357,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae,,
OTU1358,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1359,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1360,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1361,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Coprococcus, Eutactus
OTU1362,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Epidermidis
OTU1363,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1364,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1365,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1366,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1367,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1368,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae,,
OTU1369,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU1370,Bacteria, Cyanobacteria, Chloroplast, Streptophyta,,,
OTU1371,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1372,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1373,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1374,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1375,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Bradyrhizobiaceae, Bosea, Genosp
OTU1376,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Aquabacterium,
OTU1377,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Sarcina,
OTU1378,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Rikenellaceae,,
OTU1379,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae,,
OTU1380,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1381,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae,,
OTU1382,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1383,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Aquabacterium,
OTU1384,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae,,
OTU1385,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1386,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU1387,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1388,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,
OTU1389,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Dermabacteraceae, Dermabacter,
OTU1390,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1391,Bacteria, Firmicutes, Bacilli, Bacillales, Thermicanaceae, Thermicanus,
OTU1392,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU1393,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1394,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1395,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1396,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Sutterella,
OTU1397,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU1398,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,
OTU1399,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1400,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Microbacteriaceae,,
OTU1401,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
OTU1402,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1403,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1404,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1405,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1406,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1407,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1408,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1409,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus, Flavefaciens
OTU1410,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1411,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1412,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU1413,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU1414,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella,
OTU1415,Bacteria, Firmicutes, Clostridia, Clostridiales, Tissierellaceae, Anaerococcus,
OTU1416,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1417,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1418,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1419,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1420,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1421,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
OTU1422,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae,,
OTU1423,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1424,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
OTU1425,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1426,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1427,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1428,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1429,Bacteria, Firmicutes, Clostridia, Clostridiales, Tissierellaceae, Anaerococcus,
OTU1430,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylobacteriaceae, Methylobacterium, Adhaesivum
OTU1431,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1432,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Epidermidis
OTU1433,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1434,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU1435,Bacteria, Firmicutes, Clostridia, Clostridiales, Tissierellaceae, Peptoniphilus,
OTU1436,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1437,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Ralstonia,
OTU1438,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1439,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1440,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1441,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU1442,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1443,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1444,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1445,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1446,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae,,
OTU1447,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1448,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Porphyromonadaceae, Porphyromonas,
OTU1449,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1450,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1451,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1452,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1453,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU1454,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Enhydrobacter, Aerosaccus
OTU1455,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1456,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia, Obeum
OTU1457,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Epidermidis
OTU1458,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella, Copri
OTU1459,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1460,Bacteria, Cyanobacteria, 4C0d-2, YS2,,,
OTU1461,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae,,
OTU1462,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Epidermidis
OTU1463,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinomyces,
OTU1464,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1465,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1466,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1467,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Actinomycetaceae, Actinomyces,
OTU1468,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1469,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Candidatus Arthromitus,
OTU1470,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU1471,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1472,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1473,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
OTU1474,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1475,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1476,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Aquabacterium,
OTU1477,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,
OTU1478,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1479,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae,,
OTU1480,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Paracoccus,
OTU1481,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Hydrogenophaga, Palleronii
OTU1482,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Limnobacter,
OTU1483,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales,,,
OTU1484,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1485,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1486,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus,
OTU1487,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1488,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,
OTU1489,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1490,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1491,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1492,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Aquabacterium,
OTU1493,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,
OTU1494,Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Weeksellaceae, Cloacibacterium,
OTU1495,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1496,Bacteria, Firmicutes, Erysipelotrichi, Erysipelotrichales, Erysipelotrichaceae, Allobaculum,
OTU1497,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU1498,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1499,Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Campylobacteraceae, Campylobacter, Ureolyticus
OTU1500,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1501,Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Actinobacillus,
OTU1502,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1503,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Ruminococcus, Gnavus
OTU1504,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1505,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Haemolyticus
OTU1506,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Haemolyticus
OTU1507,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Corynebacteriaceae, Corynebacterium,
OTU1508,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1509,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1510,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1511,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1512,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1513,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae,,
OTU1514,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1515,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU1516,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, S24-7,,
OTU1517,Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Vaginalis
OTU1518,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1519,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1520,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Propionibacteriaceae, Propionibacterium, Acnes
OTU1521,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,
OTU1522,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1523,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1524,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1525,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1526,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus,
OTU1527,Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Endozoicimonaceae, Endozoicomonas, Montiporae
OTU1528,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU1529,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,
OTU1530,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Rikenellaceae,,
OTU1531,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Ruminococcus,
OTU1532,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1533,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU1534,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1535,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Akkermansia, Muciniphila
OTU1536,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Akkermansia, Muciniphila
OTU1537,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Faecalibacterium, Prausnitzii
OTU1538,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Oscillospira,
OTU1539,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium,
OTU1540,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1541,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU1542,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU1543,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae,,
OTU1544,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Lachnobacterium,
OTU1545,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU1546,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1547,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU1548,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU1549,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1550,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU1551,Bacteria, Lentisphaerae, Lentisphaeria, Victivallales, Victivallaceae,,
OTU1552,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, Akkermansia, Muciniphila
OTU1553,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus,
OTU1554,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU1555,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae,,
OTU1556,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU1557,Bacteria, Firmicutes, Bacilli, Turicibacterales, Turicibacteraceae, Turicibacter,
OTU1558,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1559,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia, Producta
OTU1560,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU1561,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae,,
OTU1562,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Blautia,
OTU1563,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1564,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1565,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacteriales, Enterobacteriaceae,,
OTU1566,Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, Ruminococcus,
OTU1567,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Mycobacteriaceae, Mycobacterium,
OTU1568,Bacteria, Firmicutes, Clostridia, Clostridiales,,,
OTU1569,Bacteria, Actinobacteria, Actinobacteria, Actinomycetales, Micrococcaceae, Kocuria,
OTU1570,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Epidermidis
OTU1571,Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Rikenellaceae,,
OTU1572,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Dorea,
OTU1573,Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Roseburia,
OTU1574,Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus,
OTU1575,Bacteria, Actinobacteria, Coriobacteriia, Coriobacteriales, Coriobacteriaceae, Collinsella, Aerofaciens
